Location,Date,Round,player,opponent,player_rank,opponent_rank,player_hand,player_ht,player_nationality,player_age,opponent_hand,opponent_ht,opponent_nationality,opponent_age,win
Newport,07/19/2017,Round of 64,Fratangelo B.,Santillan A.,142.0,171.0,R,183.0,USA,25.6,R,180.0,AUS,27.0,1
Newport,07/19/2017,Round of 64,Novikov D.,Dancevic F.,203.0,422.0,R,193.0,USA,31.0,R,185.0,CAN,40.0,1
Newport,07/20/2017,Quarterfinals,Ebden M.,Kamke T.,249.0,185.0,R,188.0,AUS,31.1,R,180.0,GER,33.2,1
Newport,07/20/2017,Quarterfinals,Gojowczyk P.,Karlovic I.,131.0,25.0,R,185.0,GER,29.4,R,208.0,CRO,39.8,1
Newport,07/21/2017,Quarterfinals,Isner J.,Novikov D.,21.0,203.0,R,206.0,USA,33.7,R,193.0,USA,31.0,1
Newport,07/22/2017,Semifinals,Ebden M.,Gojowczyk P.,249.0,131.0,R,188.0,AUS,31.1,R,185.0,GER,29.4,1
Newport,07/22/2017,Semifinals,Isner J.,Fratangelo B.,21.0,142.0,R,206.0,USA,33.7,R,183.0,USA,25.4,1
Newport,07/23/2017,The Final,Isner J.,Ebden M.,21.0,249.0,R,206.0,USA,33.7,R,188.0,AUS,31.1,1
Umag,07/17/2017,Round of 128,Cecchinato M.,Simon G.,105.0,36.0,R,185.0,ITA,26.2,R,183.0,FRA,34.0,1
Umag,07/17/2017,Round of 128,Dodig I.,Copil M.,412.0,85.0,R,183.0,CRO,39.0,R,193.0,ROU,28.2,1
Umag,07/18/2017,Round of 128,Martin A.,Istomin D.,149.0,82.0,R,180.0,SVK,29.9,R,188.0,UZB,32.3,1
Umag,07/18/2017,Round of 128,Giannessi A.,Polmans M.,104.0,207.0,L,183.0,ITA,28.6,R,188.0,AUS,21.7,1
Umag,07/18/2017,Round of 128,Vesely J.,Gombos N.,57.0,87.0,L,198.0,CZE,25.4,R,193.0,SVK,28.9,1
Umag,07/18/2017,Round of 128,Balazs A.,Dzumhur D.,174.0,79.0,R,180.0,HUN,30.5,R,172.0,BIH,26.6,1
Umag,07/18/2017,Round of 128,Albot R.,Zekic M.,138.0,350.0,R,175.0,MDA,29.1,R,185.0,SRB,36.0,1
Umag,07/18/2017,Round of 128,Rublev A.,Berlocq C.,74.0,78.0,R,188.0,RUS,21.1,R,183.0,ARG,36.0,1
Umag,07/18/2017,Round of 128,Kicker N.,Youzhny M.,95.0,76.0,R,178.0,ARG,32.0,R,183.0,RUS,42.0,1
Umag,07/18/2017,Round of 128,Bedene A.,Sousa J.,48.0,63.0,R,181.0,SLO,29.5,R,185.0,POR,29.7,1
Umag,07/19/2017,Round of 64,Vesely J.,Albot R.,57.0,138.0,L,198.0,CZE,25.4,R,175.0,MDA,29.1,1
Umag,07/19/2017,Round of 64,Dodig I.,Cecchinato M.,412.0,105.0,R,183.0,CRO,39.0,R,185.0,ITA,26.2,1
Umag,07/19/2017,Round of 64,Goffin D.,Balazs A.,14.0,174.0,R,180.0,BEL,28.1,R,180.0,HUN,30.5,1
Umag,07/19/2017,Round of 64,Lorenzi P.,Bedene A.,34.0,48.0,R,183.0,ITA,37.1,R,181.0,SLO,29.4,1
Umag,07/20/2017,Round of 64,Fognini F.,Kicker N.,27.0,95.0,R,178.0,ITA,31.6,R,178.0,ARG,32.0,1
Umag,07/20/2017,Round of 64,Rublev A.,Martin A.,74.0,149.0,R,188.0,RUS,21.1,R,180.0,SVK,29.3,1
Umag,07/21/2017,Quarterfinals,Dodig I.,Goffin D.,412.0,14.0,R,183.0,CRO,39.0,R,180.0,BEL,28.0,1
Umag,07/21/2017,Quarterfinals,Rublev A.,Fognini F.,74.0,27.0,R,188.0,RUS,21.1,R,178.0,ITA,31.6,1
Umag,07/21/2017,Quarterfinals,Lorenzi P.,Vesely J.,34.0,57.0,R,183.0,ITA,37.1,L,198.0,CZE,25.4,1
Umag,07/22/2017,Semifinals,Rublev A.,Dodig I.,74.0,412.0,R,188.0,RUS,21.1,R,183.0,CRO,39.0,1
Umag,07/22/2017,Semifinals,Lorenzi P.,Giannessi A.,34.0,104.0,R,183.0,ITA,37.1,L,183.0,ITA,28.6,1
Umag,07/23/2017,The Final,Rublev A.,Lorenzi P.,74.0,34.0,R,188.0,RUS,21.1,R,183.0,ITA,37.0,1
Atlanta,07/24/2017,Round of 128,Lacko L.,Fabbiano T.,129.0,89.0,R,185.0,SVK,31.2,R,173.0,ITA,29.6,1
Atlanta,07/24/2017,Round of 128,Paul T.,Chung H.,291.0,53.0,R,185.0,USA,22.1,R,188.0,KOR,22.6,1
Atlanta,07/25/2017,Round of 128,Donaldson J.,Escobedo E.,59.0,69.0,R,188.0,USA,22.3,R,185.0,MEX,23.1,1
Atlanta,07/25/2017,Round of 128,Halys Q.,Kozlov S.,134.0,133.0,R,191.0,FRA,28.0,R,183.0,USA,22.0,1
Atlanta,07/25/2017,Round of 128,Edmund K.,Baghdatis M.,45.0,75.0,R,188.0,GBR,24.1,R,183.0,CYP,33.6,1
Atlanta,07/25/2017,Round of 128,Jaziri M.,Opelka R.,72.0,128.0,R,185.0,TUN,34.9,R,211.0,USA,21.3,1
Atlanta,07/25/2017,Round of 128,Young D.,Smyczek T.,51.0,194.0,L,183.0,USA,35.0,R,175.0,USA,31.1,1
Atlanta,07/25/2017,Round of 128,Pospisil V.,Fratangelo B.,68.0,117.0,R,193.0,CAN,29.1,R,183.0,USA,25.4,1
Atlanta,07/25/2017,Round of 128,Millman J.,Tiafoe F.,174.0,60.0,R,183.0,AUS,29.5,R,188.0,USA,20.9,1
Atlanta,07/25/2017,Round of 128,Eubanks C.,Fritz T.,461.0,125.0,R,201.0,USA,22.7,R,193.0,USA,21.1,1
Atlanta,07/25/2017,Round of 128,Gojowczyk P.,Pella G.,108.0,97.0,R,185.0,GER,29.4,L,185.0,ARG,28.6,1
Atlanta,07/26/2017,Round of 128,Sela D.,Kravchuk K.,74.0,124.0,R,175.0,ISR,39.0,R,191.0,RUS,39.0,1
Atlanta,07/26/2017,Round of 64,Paul T.,Jaziri M.,291.0,72.0,R,185.0,USA,22.1,R,185.0,TUN,34.9,1
Atlanta,07/26/2017,Round of 64,Muller G.,Halys Q.,22.0,134.0,L,193.0,LUX,41.0,R,191.0,FRA,22.5,1
Atlanta,07/26/2017,Round of 64,Lacko L.,Young D.,129.0,51.0,R,185.0,SVK,31.2,L,183.0,USA,29.6,1
Atlanta,07/26/2017,Round of 64,Isner J.,Pospisil V.,20.0,68.0,R,206.0,USA,33.7,R,193.0,CAN,29.0,1
Atlanta,07/27/2017,Round of 64,Edmund K.,Gojowczyk P.,45.0,108.0,R,188.0,GBR,24.1,R,185.0,GER,29.4,1
Atlanta,07/27/2017,Round of 64,Harrison R.,Millman J.,42.0,174.0,R,183.0,USA,26.6,R,183.0,AUS,29.5,1
Atlanta,07/28/2017,Round of 64,Eubanks C.,Donaldson J.,461.0,59.0,R,201.0,USA,22.7,R,188.0,USA,22.3,1
Atlanta,07/28/2017,Round of 64,Sock J.,Sela D.,19.0,74.0,R,185.0,USA,26.9,R,175.0,ISR,34.4,1
Atlanta,07/28/2017,Quarterfinals,Muller G.,Paul T.,22.0,291.0,L,193.0,LUX,41.0,R,185.0,USA,22.0,1
Atlanta,07/28/2017,Quarterfinals,Isner J.,Lacko L.,20.0,129.0,R,206.0,USA,33.7,R,185.0,SVK,31.2,1
Atlanta,07/28/2017,Quarterfinals,Harrison R.,Eubanks C.,42.0,461.0,R,183.0,USA,26.6,R,201.0,USA,22.6,1
Atlanta,07/29/2017,Quarterfinals,Edmund K.,Sock J.,45.0,19.0,R,188.0,GBR,24.1,R,185.0,USA,26.3,1
Atlanta,07/29/2017,Semifinals,Isner J.,Muller G.,20.0,22.0,R,206.0,USA,33.7,L,193.0,LUX,41.0,1
Atlanta,07/30/2017,Semifinals,Harrison R.,Edmund K.,42.0,45.0,R,183.0,USA,26.6,R,188.0,GBR,23.9,1
Atlanta,07/30/2017,The Final,Isner J.,Harrison R.,20.0,42.0,R,206.0,USA,33.7,R,183.0,USA,26.6,1
Gstaad,07/24/2017,Round of 128,Gombos N.,Daniel T.,87.0,92.0,R,193.0,SVK,28.9,R,191.0,JPN,25.9,1
Gstaad,07/24/2017,Round of 128,Hanfmann Y.,Bagnis F.,170.0,109.0,R,193.0,GER,28.7,L,183.0,ARG,28.9,1
Gstaad,07/24/2017,Round of 128,Istomin D.,Giustino L.,82.0,192.0,R,188.0,UZB,32.4,R,183.0,ITA,28.3,1
Gstaad,07/24/2017,Round of 128,Sakharov G.,Bellier A.,196.0,714.0,R,185.0,FRA,36.0,L,196.0,SUI,28.0,1
Gstaad,07/25/2017,Round of 128,Albot R.,Youzhny M.,132.0,85.0,R,175.0,MDA,29.1,R,183.0,RUS,42.0,1
Gstaad,07/25/2017,Round of 128,Sousa J.,Giraldo S.,61.0,99.0,R,185.0,POR,29.7,R,188.0,COL,31.3,1
Gstaad,07/25/2017,Round of 128,Brown D.,Lajovic D.,113.0,70.0,R,196.0,GER,34.5,R,180.0,SRB,28.5,1
Gstaad,07/25/2017,Round of 128,Haase R.,Olivo R.,50.0,120.0,R,190.0,NED,31.7,R,180.0,ARG,27.9,1
Gstaad,07/26/2017,Round of 128,Gulbis E.,Brands D.,313.0,205.0,R,190.0,LAT,30.3,R,196.0,GER,31.5,1
Gstaad,07/26/2017,Round of 128,Lorenzi P.,Chiudinelli M.,36.0,214.0,R,183.0,ITA,37.1,R,185.0,SUI,43.0,1
Gstaad,07/26/2017,Round of 128,Laaksonen H.,Bellucci T.,95.0,66.0,R,185.0,SUI,26.7,L,188.0,BRA,37.0,1
Gstaad,07/26/2017,Round of 64,Haase R.,Monteiro T.,50.0,114.0,R,190.0,NED,31.7,L,183.0,BRA,24.5,1
Gstaad,07/26/2017,Round of 64,Istomin D.,Brown D.,82.0,113.0,R,188.0,UZB,32.4,R,196.0,GER,34.5,1
Gstaad,07/26/2017,Round of 64,Goffin D.,Albot R.,13.0,132.0,R,180.0,BEL,28.1,R,175.0,MDA,29.1,1
Gstaad,07/27/2017,Round of 64,Gulbis E.,Lorenzi P.,313.0,36.0,R,190.0,LAT,30.3,R,183.0,ITA,37.0,1
Gstaad,07/27/2017,Round of 64,Fognini F.,Gombos N.,31.0,87.0,R,178.0,ITA,31.6,R,193.0,SVK,28.9,1
Gstaad,07/27/2017,Round of 64,Hanfmann Y.,Lopez F.,170.0,27.0,R,193.0,GER,28.7,L,188.0,ESP,37.3,1
Gstaad,07/27/2017,Round of 64,Sousa J.,Laaksonen H.,61.0,95.0,R,185.0,POR,29.7,R,185.0,SUI,26.7,1
Gstaad,07/28/2017,Quarterfinals,Haase R.,Goffin D.,50.0,13.0,R,190.0,NED,31.7,R,180.0,BEL,28.0,1
Gstaad,07/28/2017,Quarterfinals,Hanfmann Y.,Sousa J.,170.0,61.0,R,193.0,GER,28.7,R,185.0,POR,29.7,1
Gstaad,07/28/2017,Quarterfinals,Fognini F.,Gulbis E.,31.0,313.0,R,178.0,ITA,31.6,R,190.0,LAT,30.3,1
Gstaad,07/29/2017,Semifinals,Hanfmann Y.,Haase R.,170.0,50.0,R,193.0,GER,28.7,R,190.0,NED,31.7,1
Gstaad,07/30/2017,The Final,Fognini F.,Hanfmann Y.,31.0,170.0,R,178.0,ITA,31.6,R,193.0,GER,27.5,1
Hamburg,07/24/2017,Round of 128,Zeballos H.,Altmaier D.,57.0,218.0,L,188.0,ARG,39.0,R,191.0,GER,20.8,1
Hamburg,07/24/2017,Round of 128,Schwartzman D.,Haider-Maurer A.,38.0,836.0,R,170.0,ARG,26.3,R,191.0,AUT,37.0,1
Hamburg,07/24/2017,Round of 128,Mayer F.,Cecchinato M.,101.0,104.0,R,191.0,GER,41.0,R,185.0,ITA,26.2,1
Hamburg,07/24/2017,Round of 128,Paire B.,Tursunov D.,40.0,707.0,R,196.0,FRA,29.6,R,185.0,RUS,42.0,1
Hamburg,07/24/2017,Round of 128,Simon G.,Marterer M.,39.0,121.0,R,183.0,FRA,34.0,L,191.0,GER,23.5,1
Hamburg,07/25/2017,Round of 128,Khachanov K.,Molleker R.,32.0,923.0,R,198.0,RUS,22.6,R,185.0,GER,18.2,1
Hamburg,07/25/2017,Round of 128,Kicker N.,Haas T.,96.0,249.0,R,178.0,ARG,32.0,R,188.0,GER,46.0,1
Hamburg,07/25/2017,Round of 128,Delbonis F.,Berlocq C.,81.0,94.0,L,190.0,ARG,28.3,R,183.0,ARG,36.0,1
Hamburg,07/25/2017,Round of 128,Kohlschreiber P.,Rublev A.,58.0,49.0,R,178.0,GER,35.2,R,188.0,RUS,21.1,1
Hamburg,07/25/2017,Round of 128,Mayer L.,Ramos-Vinolas A.,138.0,24.0,R,188.0,ARG,31.6,L,188.0,ESP,36.0,1
Hamburg,07/26/2017,Round of 128,Bedene A.,Hernandez-Fernandez J.,46.0,250.0,R,181.0,SLO,29.5,R,183.0,DOM,34.0,1
Hamburg,07/26/2017,Round of 128,Ferrer D.,Basilashvili N.,33.0,62.0,R,175.0,ESP,36.7,R,185.0,GEO,26.8,1
Hamburg,07/26/2017,Round of 128,Vesely J.,Verdasco F.,55.0,37.0,L,198.0,CZE,25.4,L,188.0,ESP,35.1,1
Hamburg,07/27/2017,Round of 64,Kicker N.,Paire B.,96.0,40.0,R,178.0,ARG,32.0,R,196.0,FRA,29.6,1
Hamburg,07/27/2017,Round of 64,Delbonis F.,Ferrer D.,81.0,33.0,L,190.0,ARG,28.3,R,175.0,ESP,36.7,1
Hamburg,07/27/2017,Round of 64,Vesely J.,Zeballos H.,55.0,57.0,L,198.0,CZE,25.4,L,188.0,ARG,39.0,1
Hamburg,07/27/2017,Round of 64,Khachanov K.,Bedene A.,32.0,46.0,R,198.0,RUS,22.6,R,181.0,SLO,29.4,1
Hamburg,07/27/2017,Round of 64,Kohlschreiber P.,Simon G.,58.0,39.0,R,178.0,GER,35.2,R,183.0,FRA,34.0,1
Hamburg,07/28/2017,Quarterfinals,Delbonis F.,Khachanov K.,81.0,32.0,L,190.0,ARG,28.3,R,198.0,RUS,22.6,1
Hamburg,07/28/2017,Quarterfinals,Mayer L.,Vesely J.,138.0,55.0,R,188.0,ARG,31.6,L,198.0,CZE,25.4,1
Hamburg,07/28/2017,Quarterfinals,Kohlschreiber P.,Kicker N.,58.0,96.0,R,178.0,GER,35.2,R,178.0,ARG,32.0,1
Hamburg,07/28/2017,Quarterfinals,Mayer F.,Schwartzman D.,101.0,38.0,R,191.0,GER,41.0,R,170.0,ARG,26.3,1
Hamburg,07/29/2017,Semifinals,Mayer L.,Delbonis F.,138.0,81.0,R,188.0,ARG,31.6,L,190.0,ARG,28.2,1
Hamburg,07/29/2017,Semifinals,Mayer F.,Kohlschreiber P.,101.0,58.0,R,191.0,GER,41.0,R,178.0,GER,35.2,1
Hamburg,07/30/2017,The Final,Mayer L.,Mayer F.,138.0,101.0,R,188.0,ARG,31.6,R,191.0,GER,41.0,1
Kitzbuhel,07/31/2017,Round of 128,Sousa J.,Youzhny M.,62.0,99.0,R,185.0,POR,29.7,R,183.0,RUS,42.0,1
Kitzbuhel,07/31/2017,Round of 128,Lajovic D.,Marterer M.,71.0,120.0,R,180.0,SRB,28.5,L,191.0,GER,23.5,1
Kitzbuhel,07/31/2017,Round of 128,Ofner S.,Basilashvili N.,157.0,63.0,R,191.0,AUT,23.2,R,185.0,GEO,26.8,1
Kitzbuhel,08/01/2017,Round of 128,Giraldo S.,Haase R.,122.0,52.0,R,188.0,COL,31.3,R,190.0,NED,31.7,1
Kitzbuhel,08/01/2017,Round of 128,Kohlschreiber P.,Bagnis F.,47.0,108.0,R,178.0,GER,35.2,L,183.0,ARG,28.9,1
Kitzbuhel,08/01/2017,Round of 128,Vesely J.,Hanfmann Y.,48.0,125.0,L,198.0,CZE,25.4,R,193.0,GER,27.5,1
Kitzbuhel,08/01/2017,Round of 128,Olivo R.,Monteiro T.,118.0,110.0,R,180.0,ARG,27.9,L,183.0,BRA,24.5,1
Kitzbuhel,08/01/2017,Round of 128,Melzer G.,Berlocq C.,150.0,97.0,L,188.0,AUT,34.0,R,183.0,ARG,36.0,1
Kitzbuhel,08/02/2017,Round of 64,Olivo R.,Zeballos H.,118.0,57.0,R,180.0,ARG,27.9,L,188.0,ARG,39.0,1
Kitzbuhel,08/02/2017,Round of 64,Kohlschreiber P.,Vesely J.,47.0,48.0,R,178.0,GER,35.2,L,198.0,CZE,25.4,1
Kitzbuhel,08/02/2017,Round of 64,Lajovic D.,Simon G.,71.0,37.0,R,180.0,SRB,28.5,R,183.0,FRA,34.0,1
Kitzbuhel,08/02/2017,Round of 64,Ofner S.,Cuevas P.,157.0,27.0,R,191.0,AUT,23.2,R,180.0,URU,33.0,1
Kitzbuhel,08/02/2017,Round of 64,Fognini F.,Zekic M.,25.0,316.0,R,178.0,ITA,31.6,R,185.0,SRB,36.0,1
Kitzbuhel,08/02/2017,Round of 64,Sousa J.,Lorenzi P.,62.0,36.0,R,185.0,POR,29.7,R,183.0,ITA,37.0,1
Kitzbuhel,08/02/2017,Round of 64,Melzer G.,Giraldo S.,150.0,122.0,L,188.0,AUT,34.0,R,188.0,COL,31.3,1
Kitzbuhel,08/03/2017,Quarterfinals,Kohlschreiber P.,Lajovic D.,47.0,71.0,R,178.0,GER,35.2,R,180.0,SRB,28.5,1
Kitzbuhel,08/03/2017,Quarterfinals,Fognini F.,Bellucci T.,25.0,80.0,R,178.0,ITA,31.6,L,188.0,BRA,37.0,1
Kitzbuhel,08/03/2017,Quarterfinals,Ofner S.,Olivo R.,157.0,118.0,R,191.0,AUT,23.2,R,180.0,ARG,27.9,1
Kitzbuhel,08/03/2017,Quarterfinals,Sousa J.,Melzer G.,62.0,150.0,R,185.0,POR,29.7,L,188.0,AUT,34.0,1
Kitzbuhel,08/04/2017,Semifinals,Kohlschreiber P.,Fognini F.,47.0,25.0,R,178.0,GER,35.2,R,178.0,ITA,31.6,1
Kitzbuhel,08/04/2017,Semifinals,Sousa J.,Ofner S.,62.0,157.0,R,185.0,POR,29.7,R,191.0,AUT,23.2,1
Kitzbuhel,08/05/2017,The Final,Kohlschreiber P.,Sousa J.,47.0,62.0,R,178.0,GER,35.2,R,185.0,POR,29.7,1
Los Cabos,08/01/2017,Round of 128,Dzumhur D.,Daniel T.,87.0,95.0,R,172.0,BIH,26.7,R,191.0,JPN,25.9,1
Los Cabos,08/01/2017,Round of 128,King E.,Sanchez M.,347.0,624.0,L,185.0,USA,32.0,R,183.0,MEX,29.1,1
Los Cabos,08/01/2017,Round of 128,Kokkinakis T.,Tiafoe F.,454.0,67.0,R,196.0,AUS,23.2,R,188.0,USA,20.9,1
Los Cabos,08/01/2017,Round of 128,Ebden M.,Novikov D.,154.0,219.0,R,188.0,AUS,31.1,R,193.0,USA,31.0,1
Los Cabos,08/01/2017,Round of 128,Santillan A.,Kravchuk K.,168.0,142.0,R,180.0,AUS,27.0,R,191.0,RUS,39.0,1
Los Cabos,08/01/2017,Round of 128,Mannarino A.,Jung J.,42.0,167.0,L,183.0,FRA,30.6,R,178.0,TPE,29.6,1
Los Cabos,08/02/2017,Round of 128,Fratangelo B.,Ito T.,117.0,163.0,R,183.0,USA,25.6,R,180.0,JPN,30.6,1
Los Cabos,08/02/2017,Round of 128,Halys Q.,Karlovic I.,126.0,31.0,R,191.0,FRA,28.0,R,208.0,CRO,39.8,1
Los Cabos,08/02/2017,Round of 128,Millot V.,Klein B.,165.0,235.0,L,173.0,FRA,38.0,R,188.0,GBR,35.0,1
Los Cabos,08/02/2017,Round of 128,Polansky P.,Uchiyama Y.,115.0,162.0,R,183.0,CAN,36.0,R,183.0,JPN,26.4,1
Los Cabos,08/02/2017,Round of 128,Verdasco F.,Escobedo E.,38.0,83.0,L,188.0,ESP,35.1,R,185.0,MEX,23.1,1
Los Cabos,08/02/2017,Round of 128,Fritz T.,Kukushkin M.,127.0,102.0,R,193.0,USA,21.1,R,183.0,KAZ,31.0,1
Los Cabos,08/03/2017,Round of 64,Mannarino A.,Fratangelo B.,42.0,117.0,L,183.0,FRA,30.6,R,183.0,USA,25.4,1
Los Cabos,08/03/2017,Round of 64,Dzumhur D.,Halys Q.,87.0,126.0,R,172.0,BIH,26.7,R,191.0,FRA,22.5,1
Los Cabos,08/03/2017,Round of 64,Querrey S.,King E.,24.0,347.0,R,198.0,USA,31.2,L,185.0,USA,32.0,1
Los Cabos,08/03/2017,Round of 64,Kokkinakis T.,Polansky P.,454.0,115.0,R,196.0,AUS,23.2,R,180.0,CAN,30.6,1
Los Cabos,08/03/2017,Round of 64,Millot V.,Verdasco F.,165.0,38.0,L,173.0,FRA,38.0,L,188.0,ESP,35.1,1
Los Cabos,08/03/2017,Round of 64,Berdych T.,Santillan A.,14.0,168.0,R,196.0,CZE,33.2,R,180.0,AUS,27.0,1
Los Cabos,08/03/2017,Round of 64,Lopez F.,Ebden M.,28.0,154.0,L,188.0,ESP,37.4,R,188.0,AUS,31.1,1
Los Cabos,08/03/2017,Round of 64,Fritz T.,Ramos-Vinolas A.,127.0,23.0,R,193.0,USA,21.1,L,188.0,ESP,36.0,1
Los Cabos,08/04/2017,Quarterfinals,Querrey S.,Millot V.,24.0,165.0,R,198.0,USA,31.2,L,173.0,FRA,38.0,1
Los Cabos,08/04/2017,Quarterfinals,Berdych T.,Mannarino A.,14.0,42.0,R,196.0,CZE,33.2,L,183.0,FRA,30.5,1
Los Cabos,08/04/2017,Quarterfinals,Kokkinakis T.,Fritz T.,454.0,127.0,R,196.0,AUS,23.2,R,193.0,USA,21.1,1
Los Cabos,08/04/2017,Quarterfinals,Dzumhur D.,Lopez F.,87.0,28.0,R,172.0,BIH,26.7,L,188.0,ESP,37.3,1
Los Cabos,08/05/2017,Semifinals,Kokkinakis T.,Berdych T.,454.0,14.0,R,196.0,AUS,23.2,R,196.0,CZE,33.2,1
Los Cabos,08/05/2017,Semifinals,Querrey S.,Dzumhur D.,24.0,87.0,R,198.0,USA,31.2,R,172.0,BIH,26.6,1
Los Cabos,08/06/2017,The Final,Querrey S.,Kokkinakis T.,24.0,454.0,R,198.0,USA,31.2,R,196.0,AUS,22.7,1
Washington,07/31/2017,Round of 128,Paul T.,Ruud C.,225.0,109.0,R,185.0,USA,22.1,R,183.0,NOR,20.1,1
Washington,07/31/2017,Round of 128,Bhambri Y.,Kozlov S.,200.0,132.0,R,183.0,IND,32.0,R,183.0,USA,22.0,1
Washington,07/31/2017,Round of 128,Laaksonen H.,Pospisil V.,96.0,72.0,R,185.0,SUI,26.7,R,193.0,CAN,29.0,1
Washington,07/31/2017,Round of 128,Mahut N.,Fabbiano T.,111.0,91.0,R,190.0,FRA,37.3,R,173.0,ITA,29.6,1
Washington,07/31/2017,Round of 128,Copil M.,Bangoura S.,90.0,313.0,R,193.0,ROU,28.2,R,183.0,USA,33.0,1
Washington,07/31/2017,Round of 128,Donaldson J.,Sela D.,69.0,74.0,R,188.0,USA,22.3,R,175.0,ISR,34.4,1
Washington,08/01/2017,Round of 128,Medvedev D.,Opelka R.,50.0,130.0,R,198.0,RUS,22.8,R,211.0,USA,21.3,1
Washington,08/01/2017,Round of 128,Pella G.,Ramanathan R.,100.0,182.0,L,185.0,ARG,28.6,R,188.0,IND,24.1,1
Washington,08/01/2017,Round of 128,Young D.,Smyczek T.,58.0,205.0,L,183.0,USA,35.0,R,175.0,USA,31.1,1
Washington,08/01/2017,Round of 128,Baghdatis M.,Leshem E.,77.0,278.0,R,183.0,CYP,33.6,R,183.0,ISR,22.4,1
Washington,08/02/2017,Round of 128,Tursunov D.,Krueger M.,820.0,223.0,R,185.0,RUS,42.0,R,188.0,USA,25.0,1
Washington,08/02/2017,Round of 128,Thompson J.,Bemelmans R.,75.0,98.0,R,183.0,AUS,24.6,L,183.0,BEL,31.0,1
Washington,08/02/2017,Round of 128,Edmund K.,Chung H.,41.0,56.0,R,188.0,GBR,24.1,R,188.0,KOR,22.6,1
Washington,08/02/2017,Round of 128,Jaziri M.,Bega A.,73.0,351.0,R,185.0,TUN,34.9,R,173.0,ITA,33.0,1
Washington,08/02/2017,Round of 128,Sandgren T.,Soeda G.,106.0,138.0,R,188.0,USA,27.4,R,178.0,JPN,35.0,1
Washington,08/02/2017,Round of 64,Sock J.,Copil M.,19.0,90.0,R,185.0,USA,26.9,R,193.0,ROU,28.2,1
Washington,08/02/2017,Round of 64,Thiem D.,Laaksonen H.,7.0,96.0,R,185.0,AUT,25.3,R,185.0,SUI,26.7,1
Washington,08/02/2017,Round of 64,Pella G.,Zverev M.,100.0,26.0,L,185.0,ARG,28.6,L,190.0,GER,31.3,1
Washington,08/02/2017,Round of 64,Nishikori K.,Young D.,9.0,58.0,R,178.0,JPN,29.0,L,183.0,USA,29.6,1
Washington,08/02/2017,Round of 64,Raonic M.,Mahut N.,10.0,111.0,R,196.0,CAN,28.0,R,190.0,FRA,37.0,1
Washington,08/02/2017,Round of 64,Donaldson J.,Polmans M.,69.0,209.0,R,188.0,USA,22.3,R,188.0,AUS,21.7,1
Washington,08/02/2017,Round of 64,Paul T.,Pouille L.,225.0,17.0,R,185.0,USA,22.1,R,185.0,FRA,24.8,1
Washington,08/02/2017,Round of 64,Muller G.,Tursunov D.,21.0,820.0,L,193.0,LUX,41.0,R,185.0,RUS,42.0,1
Washington,08/02/2017,Round of 64,Zverev A.,Thompson J.,8.0,75.0,R,198.0,GER,21.7,R,183.0,AUS,24.6,1
Washington,08/02/2017,Round of 64,Baghdatis M.,Harrison R.,77.0,40.0,R,183.0,CYP,33.6,R,183.0,USA,26.6,1
Washington,08/03/2017,Round of 64,Anderson K.,Jaziri M.,45.0,73.0,R,203.0,RSA,32.6,R,185.0,TUN,34.9,1
Washington,08/03/2017,Round of 64,Dimitrov G.,Edmund K.,11.0,41.0,R,188.0,BUL,27.6,R,188.0,GBR,23.9,1
Washington,08/03/2017,Round of 64,Bhambri Y.,Monfils G.,200.0,22.0,R,183.0,IND,32.0,R,193.0,FRA,32.3,1
Washington,08/03/2017,Round of 64,Medvedev D.,Johnson S.,50.0,34.0,R,198.0,RUS,22.8,R,188.0,USA,29.0,1
Washington,08/03/2017,Round of 64,Sandgren T.,Kyrgios N.,106.0,20.0,R,188.0,USA,27.4,R,193.0,AUS,23.6,1
Washington,08/03/2017,Round of 32,Sock J.,Donaldson J.,19.0,69.0,R,185.0,USA,26.9,R,188.0,USA,22.3,1
Washington,08/03/2017,Round of 32,Raonic M.,Baghdatis M.,10.0,77.0,R,196.0,CAN,28.0,R,183.0,CYP,33.6,1
Washington,08/03/2017,Round of 32,Anderson K.,Thiem D.,45.0,7.0,R,203.0,RSA,32.6,R,185.0,AUT,25.3,1
Washington,08/04/2017,Round of 32,Bhambri Y.,Pella G.,200.0,100.0,R,183.0,IND,32.0,L,185.0,ARG,28.6,1
Washington,08/04/2017,Round of 32,Medvedev D.,Dimitrov G.,50.0,11.0,R,198.0,RUS,22.8,R,188.0,BUL,27.6,1
Washington,08/04/2017,Round of 32,Paul T.,Muller G.,225.0,21.0,R,185.0,USA,22.1,L,193.0,LUX,41.0,1
Washington,08/04/2017,Round of 32,Zverev A.,Sandgren T.,8.0,106.0,R,198.0,GER,21.7,R,188.0,USA,27.4,1
Washington,08/04/2017,Quarterfinals,Sock J.,Raonic M.,19.0,10.0,R,185.0,USA,26.9,R,196.0,CAN,28.0,1
Washington,08/04/2017,Quarterfinals,Anderson K.,Bhambri Y.,45.0,200.0,R,203.0,RSA,32.6,R,183.0,IND,32.0,1
Washington,08/05/2017,Quarterfinals,Zverev A.,Medvedev D.,8.0,50.0,R,198.0,GER,21.7,R,198.0,RUS,22.8,1
Washington,08/05/2017,Quarterfinals,Nishikori K.,Paul T.,9.0,225.0,R,178.0,JPN,29.0,R,185.0,USA,22.0,1
