Round,player,opponent,player_hand,player_ht,player_age,opponent_hand,opponent_ht,opponent_age,win,player_rank,opponent_rank,is_player_home_country,is_opponent_home_country,year,month,day,dayofweek
Round of 32,Baena R.,Berankis R.,R,183.0,26.5,R,175.0,29.3,1,72.0,62.0,False,False,2019,10,14,0
Round of 32,Kohlschreiber P.,Herbert P.,R,178.0,35.9,R,188.0,28.5,1,22.0,36.0,False,False,2019,10,14,0
The Final,Shapovalov D.,Krajinovic F.,L,185.0,20.4,R,185.0,27.6,1,11.0,26.0,False,False,2019,10,14,0
Semifinals,Shapovalov D.,Sugita Y.,L,185.0,20.4,R,173.0,31.0,1,11.0,36.0,False,False,2019,10,14,0
Semifinals,Krajinovic F.,Busta P.,R,185.0,27.6,R,188.0,28.2,1,26.0,15.0,False,False,2019,10,14,0
Quarterfinals,Sugita Y.,Tipsarevic J.,R,173.0,31.0,R,180.0,35.3,1,36.0,58.0,False,False,2019,10,14,0
Quarterfinals,Shapovalov D.,Stebe C.,L,185.0,20.4,L,183.0,29.0,1,11.0,147.0,False,False,2019,10,14,0
Quarterfinals,Krajinovic F.,Nishioka Y.,R,185.0,27.6,L,170.0,24.0,1,26.0,48.0,False,False,2019,10,14,0
Quarterfinals,Busta P.,Querrey S.,R,188.0,28.2,R,198.0,32.0,1,15.0,11.0,False,False,2019,10,14,0
Round of 16,Tipsarevic J.,Fognini F.,R,180.0,35.3,R,178.0,32.3,1,58.0,9.0,False,False,2019,10,14,0
Round of 16,Sugita Y.,Travaglia S.,R,173.0,31.0,R,185.0,27.7,1,36.0,70.0,False,False,2019,10,14,0
Round of 16,Shapovalov D.,Popyrin A.,L,185.0,20.4,R,196.0,20.1,1,11.0,87.0,False,False,2019,10,14,0
Round of 16,Stebe C.,Ymer M.,L,183.0,29.0,R,183.0,21.0,1,147.0,67.0,False,True,2019,10,14,0
Round of 16,Krajinovic F.,Evans D.,R,185.0,27.6,R,175.0,29.3,1,26.0,28.0,False,False,2019,10,14,0
Round of 16,Nishioka Y.,Fritz T.,L,170.0,24.0,R,193.0,21.9,1,48.0,24.0,False,False,2019,10,14,0
Round of 16,Busta P.,Mager G.,R,188.0,28.2,R,185.0,24.8,1,15.0,80.0,False,False,2019,10,14,0
Round of 16,Querrey S.,Dimitrov G.,R,198.0,32.0,R,188.0,28.4,1,11.0,3.0,False,False,2019,10,14,0
Round of 32,Tipsarevic J.,Moutet C.,R,180.0,35.3,L,178.0,20.4,1,58.0,70.0,False,False,2019,10,14,0
Round of 32,Sugita Y.,Ymer E.,R,173.0,31.0,R,183.0,23.5,1,36.0,108.0,False,True,2019,10,14,0
Round of 32,Travaglia S.,Opelka R.,R,185.0,27.7,R,211.0,22.1,1,70.0,33.0,False,False,2019,10,14,0
Round of 32,Popyrin A.,Otte O.,R,196.0,20.1,R,196.0,26.2,1,87.0,141.0,False,False,2019,10,14,0
Round of 32,Ymer M.,Sousa J.,R,183.0,21.0,R,185.0,30.5,1,67.0,35.0,True,False,2019,10,14,0
Round of 32,Stebe C.,Schnur B.,L,183.0,29.0,R,193.0,24.2,1,147.0,92.0,False,False,2019,10,14,0
Round of 32,Evans D.,Tomic B.,R,175.0,29.3,R,193.0,26.9,1,28.0,26.0,False,False,2019,10,14,0
Round of 32,Krajinovic F.,Ruud C.,R,185.0,27.6,R,183.0,20.8,1,26.0,25.0,False,False,2019,10,14,0
Round of 32,Nishioka Y.,Albot R.,L,170.0,24.0,R,175.0,29.9,1,48.0,39.0,False,False,2019,10,14,0
Round of 32,Busta P.,Millman J.,R,188.0,28.2,R,183.0,30.3,1,15.0,33.0,False,False,2019,10,14,0
Round of 32,Mager G.,Andujar P.,R,185.0,24.8,R,180.0,33.7,1,80.0,51.0,False,False,2019,10,14,0
Round of 32,Querrey S.,Novak D.,R,198.0,32.0,R,183.0,26.1,1,11.0,85.0,False,False,2019,10,14,0
The Final,Federer R.,Minaur A.,R,185.0,38.2,R,183.0,20.6,1,1.0,18.0,False,False,2019,10,21,0
Semifinals,Federer R.,Tsitsipas S.,R,185.0,38.2,R,193.0,21.1,1,1.0,5.0,False,False,2019,10,21,0
Semifinals,Minaur A.,Opelka R.,R,183.0,20.6,R,211.0,22.1,1,18.0,33.0,False,False,2019,10,21,0
Quarterfinals,Federer R.,Wawrinka S.,R,185.0,38.2,R,183.0,34.5,1,1.0,3.0,False,False,2019,10,21,0
Quarterfinals,Tsitsipas S.,Krajinovic F.,R,193.0,21.1,R,185.0,27.6,1,5.0,26.0,False,False,2019,10,21,0
Quarterfinals,Opelka R.,Agut R.,R,211.0,22.1,R,183.0,31.5,1,33.0,9.0,False,False,2019,10,21,0
Quarterfinals,Minaur A.,Struff J.,R,183.0,20.6,R,193.0,29.4,1,18.0,29.0,False,False,2019,10,21,0
Round of 16,Federer R.,Albot R.,R,185.0,38.2,R,175.0,29.9,1,1.0,39.0,False,False,2019,10,21,0
Round of 16,Wawrinka S.,Tiafoe F.,R,183.0,34.5,R,188.0,21.7,1,3.0,29.0,False,False,2019,10,21,0
Round of 16,Tsitsipas S.,Berankis R.,R,193.0,21.1,R,175.0,29.3,1,5.0,62.0,False,False,2019,10,21,0
Round of 16,Krajinovic F.,Fognini F.,R,185.0,27.6,R,178.0,32.4,1,26.0,9.0,False,False,2019,10,21,0
Round of 16,Opelka R.,Goffin D.,R,211.0,22.1,R,180.0,28.8,1,33.0,7.0,False,False,2019,10,21,0
Round of 16,Agut R.,Gasquet R.,R,183.0,31.5,R,185.0,33.3,1,9.0,18.0,False,False,2019,10,21,0
Round of 16,Struff J.,Laaksonen H.,R,193.0,29.4,R,185.0,27.5,1,29.0,93.0,False,False,2019,10,21,0
Round of 16,Minaur A.,Fritz T.,R,183.0,20.6,R,193.0,21.9,1,18.0,24.0,False,False,2019,10,21,0
Round of 32,Federer R.,Gojowczyk P.,R,185.0,38.2,R,185.0,30.2,1,1.0,43.0,False,False,2019,10,21,0
Round of 32,Albot R.,Lajovic D.,R,175.0,29.9,R,180.0,29.3,1,39.0,23.0,False,False,2019,10,21,0
Round of 32,Tiafoe F.,Evans D.,R,188.0,21.7,R,175.0,29.4,1,29.0,28.0,False,False,2019,10,21,0
Round of 32,Wawrinka S.,Cuevas P.,R,183.0,34.5,R,180.0,33.8,1,3.0,22.0,False,False,2019,10,21,0
Round of 32,Tsitsipas S.,Ramos A.,R,193.0,21.1,L,188.0,31.7,1,5.0,41.0,False,False,2019,10,21,0
Round of 32,Berankis R.,Andujar P.,R,175.0,29.3,R,180.0,33.7,1,62.0,51.0,False,False,2019,10,21,0
Round of 32,Krajinovic F.,Djere L.,R,185.0,27.6,R,188.0,24.3,1,26.0,27.0,False,False,2019,10,21,0
Round of 32,Fognini F.,Popyrin A.,R,178.0,32.4,R,196.0,20.2,1,9.0,87.0,False,False,2019,10,21,0
Round of 32,Goffin D.,Cilic M.,R,180.0,28.8,R,198.0,31.0,1,7.0,3.0,False,False,2019,10,21,0
Round of 32,Opelka R.,Garin C.,R,211.0,22.1,R,185.0,23.3,1,33.0,18.0,False,False,2019,10,21,0
Round of 32,Gasquet R.,Londero J.,R,185.0,33.3,R,180.0,26.1,1,18.0,50.0,False,False,2019,10,21,0
Round of 32,Agut R.,Copil M.,R,183.0,31.5,R,193.0,29.0,1,9.0,56.0,False,False,2019,10,21,0
Round of 32,Laaksonen H.,Paire B.,R,185.0,27.5,R,196.0,30.4,1,93.0,19.0,False,False,2019,10,21,0
Round of 32,Struff J.,Kecmanovic M.,R,193.0,29.4,R,183.0,20.1,1,29.0,39.0,False,False,2019,10,21,0
Round of 32,Minaur A.,Dellien H.,R,183.0,20.6,R,180.0,26.3,1,18.0,73.0,False,False,2019,10,21,0
Round of 32,Fritz T.,Zverev A.,R,193.0,21.9,R,198.0,22.5,1,24.0,3.0,False,False,2019,10,21,0
The Final,Thiem D.,Schwartzman D.,R,185.0,26.1,R,170.0,27.1,1,3.0,9.0,True,False,2019,10,21,0
Semifinals,Thiem D.,Berrettini M.,R,185.0,26.1,R,196.0,23.5,1,3.0,8.0,True,False,2019,10,21,0
Semifinals,Schwartzman D.,Monfils G.,R,170.0,27.1,R,193.0,33.1,1,9.0,6.0,False,False,2019,10,21,0
Quarterfinals,Thiem D.,Busta P.,R,185.0,26.1,R,188.0,28.2,1,3.0,15.0,True,False,2019,10,21,0
Quarterfinals,Berrettini M.,Rublev A.,R,196.0,23.5,R,188.0,22.0,1,8.0,8.0,False,False,2019,10,21,0
Quarterfinals,Monfils G.,Bedene A.,R,193.0,33.1,R,181.0,30.2,1,6.0,43.0,False,False,2019,10,21,0
Quarterfinals,Schwartzman D.,Khachanov K.,R,170.0,27.1,R,198.0,23.4,1,9.0,8.0,False,False,2019,10,21,0
Round of 16,Thiem D.,Verdasco F.,R,185.0,26.1,L,188.0,35.9,1,3.0,26.0,True,False,2019,10,21,0
Round of 16,Busta P.,Kukushkin M.,R,188.0,28.2,R,183.0,31.8,1,15.0,40.0,False,False,2019,10,21,0
Round of 16,Berrettini M.,Dimitrov G.,R,196.0,23.5,R,188.0,28.4,1,8.0,3.0,False,False,2019,10,21,0
Round of 16,Rublev A.,Chung H.,R,188.0,22.0,R,188.0,23.4,1,8.0,21.0,False,False,2019,10,21,0
Round of 16,Bedene A.,Simon G.,R,181.0,30.2,R,183.0,34.8,1,43.0,23.0,False,False,2019,10,21,0
Round of 16,Monfils G.,Sinner J.,R,193.0,33.1,R,188.0,18.1,1,6.0,43.0,False,False,2019,10,21,0
Round of 16,Schwartzman D.,Querrey S.,R,170.0,27.1,R,198.0,32.0,1,9.0,11.0,False,False,2019,10,21,0
Round of 16,Khachanov K.,Fucsovics M.,R,198.0,23.4,R,188.0,27.6,1,8.0,31.0,False,False,2019,10,21,0
Round of 32,Thiem D.,Tsonga J.,R,185.0,26.1,R,188.0,34.5,1,3.0,29.0,True,False,2019,10,21,0
Round of 32,Verdasco F.,Basilashvili N.,L,188.0,35.9,R,185.0,27.6,1,26.0,16.0,False,False,2019,10,21,0
Round of 32,Busta P.,Shapovalov D.,R,188.0,28.2,L,185.0,20.5,1,15.0,11.0,False,False,2019,10,21,0
Round of 32,Kukushkin M.,Coric B.,R,183.0,31.8,R,188.0,22.9,1,40.0,12.0,False,False,2019,10,21,0
Round of 32,Berrettini M.,Edmund K.,R,196.0,23.5,R,188.0,24.7,1,8.0,14.0,False,False,2019,10,21,0
Round of 32,Dimitrov G.,Dzumhur D.,R,188.0,28.4,R,172.0,27.4,1,3.0,23.0,False,False,2019,10,21,0
Round of 32,Chung H.,Raonic M.,R,188.0,23.4,R,196.0,28.8,1,21.0,3.0,False,False,2019,10,21,0
Round of 32,Rublev A.,Bublik A.,R,188.0,22.0,R,196.0,22.3,1,8.0,47.0,False,False,2019,10,21,0
Round of 32,Bedene A.,Pella G.,R,181.0,30.2,L,185.0,29.4,1,43.0,20.0,False,False,2019,10,21,0
Round of 32,Simon G.,Lopez F.,R,183.0,34.8,L,188.0,38.0,1,23.0,25.0,False,False,2019,10,21,0
Round of 32,Sinner J.,Kohlschreiber P.,R,188.0,18.1,R,178.0,36.0,1,43.0,22.0,False,False,2019,10,21,0
Round of 32,Monfils G.,Novak D.,R,193.0,33.1,R,183.0,26.1,1,6.0,85.0,False,True,2019,10,21,0
Round of 32,Schwartzman D.,Herbert P.,R,170.0,27.1,R,188.0,28.5,1,9.0,36.0,False,False,2019,10,21,0
Round of 32,Querrey S.,Mannarino A.,R,198.0,32.0,L,183.0,31.3,1,11.0,22.0,False,False,2019,10,21,0
Round of 32,Fucsovics M.,Sonego L.,R,188.0,27.6,R,191.0,24.4,1,31.0,32.0,False,False,2019,10,21,0
Round of 32,Khachanov K.,Hurkacz H.,R,198.0,23.4,R,196.0,22.6,1,8.0,29.0,False,False,2019,10,21,0
The Final,Djokovic N.,Shapovalov D.,R,188.0,32.4,L,185.0,20.5,1,1.0,11.0,False,False,2019,10,28,0
Semifinals,Djokovic N.,Dimitrov G.,R,188.0,32.4,R,188.0,28.4,1,1.0,3.0,False,False,2019,10,28,0
Semifinals,Shapovalov D.,Nadal R.,L,185.0,20.5,L,185.0,33.4,1,11.0,1.0,False,False,2019,10,28,0
Quarterfinals,Djokovic N.,Tsitsipas S.,R,188.0,32.4,R,193.0,21.2,1,1.0,5.0,False,False,2019,10,28,0
Quarterfinals,Dimitrov G.,Garin C.,R,188.0,28.4,R,185.0,23.4,1,3.0,18.0,False,False,2019,10,28,0
Quarterfinals,Shapovalov D.,Monfils G.,L,185.0,20.5,R,193.0,33.1,1,11.0,6.0,False,True,2019,10,28,0
Quarterfinals,Nadal R.,Tsonga J.,L,185.0,33.4,R,188.0,34.5,1,1.0,29.0,False,True,2019,10,28,0
Round of 16,Djokovic N.,Edmund K.,R,188.0,32.4,R,188.0,24.8,1,1.0,14.0,False,False,2019,10,28,0
Round of 16,Tsitsipas S.,Minaur A.,R,193.0,21.2,R,183.0,20.6,1,5.0,18.0,False,False,2019,10,28,0
Round of 16,Garin C.,Chardy J.,R,185.0,23.4,R,188.0,32.7,1,18.0,35.0,False,True,2019,10,28,0
Round of 16,Dimitrov G.,Thiem D.,R,188.0,28.4,R,185.0,26.1,1,3.0,3.0,False,False,2019,10,28,0
Round of 16,Shapovalov D.,Zverev A.,L,185.0,20.5,R,198.0,22.5,1,11.0,3.0,False,False,2019,10,28,0
Round of 16,Monfils G.,Albot R.,R,193.0,33.1,R,175.0,29.9,1,6.0,39.0,True,False,2019,10,28,0
Round of 16,Tsonga J.,Struff J.,R,188.0,34.5,R,193.0,29.5,1,29.0,29.0,True,False,2019,10,28,0
Round of 16,Nadal R.,Wawrinka S.,L,185.0,33.4,R,183.0,34.5,1,1.0,3.0,False,False,2019,10,28,0
Round of 32,Djokovic N.,Moutet C.,R,188.0,32.4,L,178.0,20.5,1,1.0,70.0,False,True,2019,10,28,0
Round of 32,Edmund K.,Schwartzman D.,R,188.0,24.8,R,170.0,27.1,1,14.0,9.0,False,False,2019,10,28,0
Round of 32,Minaur A.,Agut R.,R,183.0,20.6,R,183.0,31.5,1,18.0,9.0,False,False,2019,10,28,0
Round of 32,Tsitsipas S.,Fritz T.,R,193.0,21.2,R,193.0,21.9,1,5.0,24.0,False,False,2019,10,28,0
Round of 32,Chardy J.,Medvedev D.,R,188.0,32.7,R,198.0,23.7,1,35.0,4.0,True,False,2019,10,28,0
Round of 32,Garin C.,Isner J.,R,185.0,23.4,R,206.0,34.5,1,18.0,9.0,False,False,2019,10,28,0
Round of 32,Dimitrov G.,Goffin D.,R,188.0,28.4,R,180.0,28.8,1,3.0,7.0,False,False,2019,10,28,0
Round of 32,Thiem D.,Raonic M.,R,185.0,26.1,R,196.0,28.8,1,3.0,3.0,False,False,2019,10,28,0
Round of 32,Zverev A.,Verdasco F.,R,198.0,22.5,L,188.0,35.9,1,3.0,26.0,False,False,2019,10,28,0
Round of 32,Shapovalov D.,Fognini F.,L,185.0,20.5,R,178.0,32.4,1,11.0,9.0,False,False,2019,10,28,0
Round of 32,Monfils G.,Paire B.,R,193.0,33.1,R,196.0,30.4,1,6.0,19.0,True,True,2019,10,28,0
Round of 32,Albot R.,Seppi A.,R,175.0,29.9,R,190.0,35.6,1,39.0,35.0,False,False,2019,10,28,0
Round of 32,Struff J.,Khachanov K.,R,193.0,29.5,R,198.0,23.4,1,29.0,8.0,False,False,2019,10,28,0
Round of 32,Tsonga J.,Berrettini M.,R,188.0,34.5,R,196.0,23.5,1,29.0,8.0,True,False,2019,10,28,0
Round of 32,Wawrinka S.,Cilic M.,R,183.0,34.5,R,198.0,31.0,1,3.0,3.0,False,False,2019,10,28,0
Round of 32,Nadal R.,Mannarino A.,L,185.0,33.4,L,183.0,31.3,1,1.0,22.0,False,True,2019,10,28,0
Round of 64,Moutet C.,Lajovic D.,L,178.0,20.5,R,180.0,29.3,1,70.0,23.0,True,False,2019,10,28,0
Round of 64,Edmund K.,Berankis R.,R,188.0,24.8,R,175.0,29.3,1,14.0,62.0,False,False,2019,10,28,0
Round of 64,Minaur A.,Djere L.,R,183.0,20.6,R,188.0,24.4,1,18.0,27.0,False,False,2019,10,28,0
Round of 64,Fritz T.,Tiafoe F.,R,193.0,21.9,R,188.0,21.7,1,24.0,29.0,False,False,2019,10,28,0
Round of 64,Chardy J.,Querrey S.,R,188.0,32.7,R,198.0,32.0,1,35.0,11.0,True,False,2019,10,28,0
Round of 64,Garin C.,Cuevas P.,R,185.0,23.4,R,180.0,33.8,1,18.0,22.0,False,False,2019,10,28,0
Round of 64,Dimitrov G.,Humbert U.,R,188.0,28.4,L,188.0,21.3,1,3.0,34.0,False,True,2019,10,28,0
Round of 64,Raonic M.,Norrie C.,R,196.0,28.8,L,188.0,24.1,1,3.0,41.0,False,False,2019,10,28,0
Round of 64,Verdasco F.,Coric B.,L,188.0,35.9,R,188.0,22.9,1,26.0,12.0,False,False,2019,10,28,0
Round of 64,Shapovalov D.,Simon G.,L,185.0,20.5,R,183.0,34.8,1,11.0,23.0,False,True,2019,10,28,0
Round of 64,Paire B.,Dzumhur D.,R,196.0,30.4,R,172.0,27.4,1,19.0,23.0,True,False,2019,10,28,0
Round of 64,Albot R.,Basilashvili N.,R,175.0,29.9,R,185.0,27.6,1,39.0,16.0,False,False,2019,10,28,0
Round of 64,Struff J.,Nishioka Y.,R,193.0,29.5,L,170.0,24.0,1,29.0,48.0,False,False,2019,10,28,0
Round of 64,Tsonga J.,Rublev A.,R,188.0,34.5,R,188.0,22.0,1,29.0,8.0,True,False,2019,10,28,0
Round of 64,Cilic M.,Hurkacz H.,R,198.0,31.0,R,196.0,22.7,1,3.0,29.0,False,False,2019,10,28,0
Round of 64,Mannarino A.,Ruud C.,L,183.0,31.3,R,183.0,20.8,1,22.0,25.0,True,False,2019,10,28,0
The Final,Tsitsipas S.,Thiem D.,R,193.0,21.2,R,185.0,26.1,1,5.0,3.0,False,False,2019,11,11,0
Semifinals,Tsitsipas S.,Federer R.,R,193.0,21.2,R,185.0,38.2,1,5.0,1.0,False,False,2019,11,11,0
Semifinals,Thiem D.,Zverev A.,R,185.0,26.1,R,198.0,22.5,1,3.0,3.0,False,False,2019,11,11,0
Round Robin,Nadal R.,Medvedev D.,L,185.0,33.4,R,198.0,23.7,1,1.0,4.0,False,False,2019,11,11,0
Round Robin,Nadal R.,Tsitsipas S.,L,185.0,33.4,R,193.0,21.2,1,1.0,5.0,False,False,2019,11,11,0
Round Robin,Zverev A.,Nadal R.,R,198.0,22.5,L,185.0,33.4,1,3.0,1.0,False,False,2019,11,11,0
Round Robin,Tsitsipas S.,Medvedev D.,R,193.0,21.2,R,198.0,23.7,1,5.0,4.0,False,False,2019,11,11,0
Round Robin,Zverev A.,Medvedev D.,R,198.0,22.5,R,198.0,23.7,1,3.0,4.0,False,False,2019,11,11,0
Round Robin,Tsitsipas S.,Zverev A.,R,193.0,21.2,R,198.0,22.5,1,5.0,3.0,False,False,2019,11,11,0
Round Robin,Federer R.,Djokovic N.,R,185.0,38.2,R,188.0,32.4,1,1.0,1.0,False,False,2019,11,11,0
Round Robin,Thiem D.,Djokovic N.,R,185.0,26.1,R,188.0,32.4,1,3.0,1.0,False,False,2019,11,11,0
Round Robin,Djokovic N.,Berrettini M.,R,188.0,32.4,R,196.0,23.5,1,1.0,8.0,False,False,2019,11,11,0
Round Robin,Thiem D.,Federer R.,R,185.0,26.1,R,185.0,38.2,1,3.0,1.0,False,False,2019,11,11,0
Round Robin,Federer R.,Berrettini M.,R,185.0,38.2,R,196.0,23.5,1,1.0,8.0,False,False,2019,11,11,0
Round Robin,Berrettini M.,Thiem D.,R,196.0,23.5,R,185.0,26.1,1,8.0,3.0,False,False,2019,11,11,0
Round Robin,Tsonga J.,Uchiyama Y.,R,188.0,34.5,R,183.0,27.2,1,29.0,81.0,True,False,2019,11,19,1
Round Robin,Nishioka Y.,Monfils G.,L,170.0,24.1,R,193.0,33.2,1,48.0,6.0,False,True,2019,11,19,1
Round Robin,Krajinovic F.,Tsonga J.,R,185.0,27.7,R,188.0,34.5,1,26.0,29.0,False,True,2019,11,21,3
Round Robin,Djokovic N.,Paire B.,R,188.0,32.4,R,196.0,30.5,1,1.0,19.0,False,True,2019,11,21,3
Round Robin,Krajinovic F.,Sugita Y.,R,185.0,27.7,R,173.0,31.1,1,26.0,36.0,False,True,2019,11,20,2
Round Robin,Djokovic N.,Nishioka Y.,R,188.0,32.4,L,170.0,24.1,1,1.0,48.0,False,True,2019,11,20,2
Round Robin,Nadal R.,Gojo B.,L,185.0,33.4,R,196.0,21.7,1,1.0,277.0,True,False,2019,11,20,2
Round Robin,Rublev A.,Gojo B.,R,188.0,22.0,R,196.0,21.7,1,8.0,277.0,False,False,2019,11,18,0
Round Robin,Khachanov K.,Coric B.,R,198.0,23.4,R,188.0,23.0,1,8.0,12.0,False,False,2019,11,18,0
Round Robin,Rublev A.,Agut R.,R,188.0,22.0,R,183.0,31.5,1,8.0,9.0,False,False,2019,11,19,1
Round Robin,Nadal R.,Khachanov K.,L,185.0,33.4,R,198.0,23.4,1,1.0,8.0,False,False,2019,11,19,1
Round Robin,Pella G.,Jarry N.,L,185.0,29.5,R,198.0,24.1,1,20.0,38.0,True,False,2019,11,19,1
Round Robin,Schwartzman D.,Garin C.,R,170.0,27.2,R,185.0,23.4,1,9.0,18.0,True,False,2019,11,19,1
Round Robin,Kohlschreiber P.,Pella G.,R,178.0,36.0,L,185.0,29.5,1,22.0,20.0,False,True,2019,11,20,2
Round Robin,Struff J.,Schwartzman D.,R,193.0,29.5,R,170.0,27.2,1,29.0,9.0,False,True,2019,11,20,2
Round Robin,Kohlschreiber P.,Jarry N.,R,178.0,36.0,R,198.0,24.1,1,22.0,38.0,False,False,2019,11,21,3
Round Robin,Garin C.,Struff J.,R,185.0,23.4,R,193.0,29.5,1,18.0,29.0,False,False,2019,11,21,3
Round Robin,Kyrgios N.,Gonzalez A.,R,193.0,24.5,R,190.0,30.7,1,13.0,337.0,False,False,2019,11,19,1
Round Robin,Minaur A.,Galan D.,R,183.0,20.7,R,191.0,23.4,1,18.0,146.0,False,False,2019,11,19,1
Round Robin,Kyrgios N.,Darcis S.,R,193.0,24.5,R,178.0,35.6,1,13.0,38.0,False,False,2019,11,20,2
Round Robin,Minaur A.,Goffin D.,R,183.0,20.7,R,180.0,28.9,1,18.0,7.0,False,False,2019,11,20,2
Round Robin,Darcis S.,Giraldo S.,R,178.0,35.6,R,188.0,31.9,1,38.0,90.0,True,False,2019,11,18,0
Round Robin,Goffin D.,Galan D.,R,180.0,28.9,R,191.0,23.4,1,7.0,146.0,True,False,2019,11,18,0
Round Robin,Edmund K.,Kukushkin M.,R,188.0,24.8,R,183.0,31.8,1,14.0,40.0,True,False,2019,11,21,3
Round Robin,Bublik A.,Evans D.,R,196.0,22.4,R,175.0,29.4,1,47.0,28.0,False,True,2019,11,21,3
Round Robin,Murray A.,Griekspoor T.,R,190.0,32.5,R,188.0,23.3,1,1.0,172.0,True,False,2019,11,20,2
Round Robin,Haase R.,Evans D.,R,190.0,32.6,R,175.0,29.4,1,35.0,28.0,False,True,2019,11,20,2
Round Robin,Kukushkin M.,Zandschulp B.,R,183.0,31.8,R,188.0,24.1,1,40.0,200.0,True,False,2019,11,19,1
Round Robin,Haase R.,Bublik A.,R,190.0,32.6,R,196.0,22.4,1,35.0,47.0,False,True,2019,11,19,1
Round Robin,Pospisil V.,Fognini F.,R,193.0,29.4,R,178.0,32.4,1,68.0,9.0,False,True,2019,11,18,0
Round Robin,Shapovalov D.,Berrettini M.,L,185.0,20.5,R,196.0,23.6,1,11.0,8.0,False,True,2019,11,18,0
Round Robin,Pospisil V.,Opelka R.,R,193.0,29.4,R,211.0,22.2,1,68.0,33.0,False,True,2019,11,19,1
Round Robin,Shapovalov D.,Fritz T.,L,185.0,20.5,R,193.0,22.0,1,11.0,24.0,False,True,2019,11,19,1
Round Robin,Fognini F.,Opelka R.,R,178.0,32.4,R,211.0,22.2,1,9.0,33.0,False,True,2019,11,20,2
Round Robin,Fritz T.,Berrettini M.,R,193.0,22.0,R,196.0,23.6,1,24.0,8.0,True,False,2019,11,20,2
Round Robin,Pella G.,Busta P.,L,185.0,29.5,R,188.0,28.3,1,20.0,15.0,True,False,2019,11,22,4
Round Robin,Nadal R.,Schwartzman D.,L,185.0,33.4,R,170.0,27.2,1,1.0,9.0,False,True,2019,11,22,4
Round Robin,Pospisil V.,Millman J.,R,193.0,29.4,R,183.0,30.4,1,68.0,33.0,False,False,2019,11,21,3
Round Robin,Minaur A.,Shapovalov D.,R,183.0,20.7,L,185.0,20.5,1,18.0,11.0,False,False,2019,11,21,3
Round Robin,Agut R.,Aliassime F.,R,183.0,31.5,R,193.0,19.2,1,9.0,18.0,True,False,2019,11,24,6
Round Robin,Nadal R.,Shapovalov D.,L,185.0,33.4,L,185.0,20.5,1,1.0,11.0,True,False,2019,11,24,6
Round Robin,Edmund K.,Lopez F.,R,188.0,24.8,L,188.0,38.1,1,14.0,25.0,False,True,2019,11,23,5
Round Robin,Nadal R.,Evans D.,L,185.0,33.4,R,175.0,29.4,1,1.0,28.0,True,False,2019,11,23,5
Round Robin,Edmund K.,Kohlschreiber P.,R,188.0,24.8,R,178.0,36.0,1,14.0,22.0,True,False,2019,11,22,4
Round Robin,Evans D.,Struff J.,R,175.0,29.4,R,193.0,29.5,1,28.0,29.0,True,False,2019,11,22,4
Round Robin,Rublev A.,Pospisil V.,R,188.0,22.0,R,193.0,29.4,1,8.0,68.0,False,False,2019,11,23,5
Round Robin,Shapovalov D.,Khachanov K.,L,185.0,20.5,R,198.0,23.4,1,11.0,8.0,False,False,2019,11,23,5
Round Robin,Rublev A.,Krajinovic F.,R,188.0,22.0,R,185.0,27.7,1,8.0,26.0,False,False,2019,11,22,4
Round Robin,Djokovic N.,Khachanov K.,R,188.0,32.4,R,198.0,23.4,1,1.0,8.0,False,False,2019,11,22,4
Round Robin,King D.,Menezes J.,R,188.0,27.3,R,185.0,22.7,1,121.0,194.0,False,True,2019,9,13,4
Round Robin,Monteiro T.,King D.,L,183.0,25.2,R,188.0,27.3,1,74.0,121.0,True,False,2019,9,13,4
Round Robin,Cuevas P.,Cid R.,R,180.0,33.6,R,193.0,26.0,1,22.0,215.0,False,False,2019,9,14,5
Round Robin,Hernandez J.,Cuevas M.,R,183.0,29.4,R,188.0,27.6,1,261.0,400.0,False,False,2019,9,14,5
Round Robin,Cuevas P.,Hernandez J.,R,180.0,33.6,R,183.0,29.4,1,22.0,261.0,False,False,2019,9,14,5
Round Robin,Kwon S.,Zhang Z.,R,180.0,21.7,R,193.0,22.8,1,73.0,179.0,False,True,2019,9,14,5
Round Robin,Nam J.,Li Z.,R,183.0,26.0,R,185.0,32.9,1,301.0,210.0,False,True,2019,9,14,5
Round Robin,Kwon S.,Bai Y.,R,180.0,21.7,R,185.0,30.3,1,73.0,222.0,False,True,2019,9,14,5
Round Robin,Hassan B.,Sultanov K.,R,183.0,24.5,R,180.0,20.8,1,303.0,383.0,False,False,2019,9,13,4
Round Robin,Hassan B.,Fayziev S.,R,183.0,24.5,R,188.0,25.1,1,303.0,362.0,False,False,2019,9,13,4
Round Robin,Thiem D.,Salminen P.,R,185.0,26.0,L,188.0,22.5,1,3.0,418.0,True,False,2019,9,13,4
Round Robin,Ruusuvuori E.,Ofner S.,R,188.0,20.4,R,191.0,23.3,1,92.0,137.0,False,True,2019,9,13,4
Round Robin,Ruusuvuori E.,Thiem D.,R,188.0,20.4,R,185.0,26.0,1,92.0,3.0,False,True,2019,9,13,4
Round Robin,Novak D.,Heliovaara H.,R,183.0,26.0,R,188.0,30.2,1,85.0,605.0,True,False,2019,9,13,4
Round Robin,Forejtek J.,Basic M.,R,180.0,18.4,R,188.0,28.1,1,399.0,75.0,False,False,2019,9,14,5
